,id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
568,18041,False,/FCqLxUg5aSTBbHOEfEXO9H26WK.jpg,,14000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,tt0176783,en,Gossip,"On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.",7.96,/1fyQiQyBFlqjeqgT6sAEh5vo4Fe.jpg,"[{'id': 172, 'logo_path': None, 'name': 'NPV Entertainment', 'origin_country': 'US'}, {'id': 19507, 'logo_path': None, 'name': 'Outlaw Productions (I)', 'origin_country': ''}, {'id': 79, 'logo_path': '/tpFpsqbleCzEE2p5EgvUq6ozfCA.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-04-21,5108820.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"It can turn you on, or turn on you.",Gossip,False,5.6,126.0,,
569,1375,False,/eNLbiq9uLLh6wUIDKDO0DIV6veC.jpg,"{'id': 1575, 'name': 'Rocky Collection', 'poster_path': '/O66XFv0mU6JKfmrgkoTQLwbFDG.jpg', 'backdrop_path': '/JhGydj4q5y8MoWZFyj15yKNrzC.jpg'}",42000000.0,"[{'id': 18, 'name': 'Drama'}]",https://www.mgm.com/movies/rocky-v,tt0100507,en,Rocky V,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",16.208,/cGbQZyTvivmC6UhmoSB1OBoLY3B.jpg,"[{'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 8880, 'logo_path': '/fE7LBw7Jz8R29EABFGCvWNriZxN.png', 'name': 'Winkler Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-11-16,119946358.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Go for it!,Rocky V,False,5.6,1906.0,,
570,35569,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",,tt0262462,en,Carman: The Champion,"Former champion boxer Orlando Leone (Carmen) is ""The Preacher"" at an inner-city youth center. Wanting to give something back to the community, he bought a large building for a church youth center. But the cash ran out before he could finish fixing it up and now, the mortgage company is about to foreclose. With his bills mounting he agrees to one last fight.",1.697,,[],[],2001-03-02,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes a dream is the only thing worth fighting for...,Carman: The Champion,False,3.6,4.0,,
571,30137,False,/ijuVdVGpYEfBRVNQxGpkDGfpl8L.jpg,"{'id': 687019, 'name': 'The Corman-Poe Cycle Collection', 'poster_path': '/lta7MZZP3m0O6pqCsuDsL5if9b1.jpg', 'backdrop_path': None}",0.0,"[{'id': 27, 'name': 'Horror'}]",,tt0057128,en,The Haunted Palace,A warlock burned at the stake comes back and takes over the body of his great grandson to take his revenge on the descendents of the villages that burned him.,10.089,/oR9QlIXTqws8fHmjzxWFjiZdBJG.jpg,"[{'id': 4820, 'logo_path': None, 'name': 'Alta Vista Productions', 'origin_country': ''}, {'id': 9266, 'logo_path': None, 'name': 'American International Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1963-08-28,1200000.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A warlock's home is his castle...Forever!,The Haunted Palace,False,6.4,68.0,,
572,1894,False,/9dwPRPM3ziTPs4VyBHfXCB1NIUm.jpg,"{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/r8Ph5MYXL04Qzu4QBbq2KjqwtkQ.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}",120000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0121765,en,Star Wars: Episode II - Attack of the Clones,"Following an assassination attempt on Senator Padmé Amidala, Jedi Knights Anakin Skywalker and Obi-Wan Kenobi investigate a mysterious plot that could change the galaxy forever.",17.643,/oZNPzxqM2s5DyVWab09NTQScDQt.jpg,"[{'id': 1, 'logo_path': '/o86DbpburjxrqAzEDhXZcyE8pDb.png', 'name': 'Lucasfilm Ltd.', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-05-15,649398328.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,Star Wars: Episode II - Attack of the Clones,False,6.5,8951.0,,
573,27883,False,/jyTQJ1ioXoWs7zBrAJy9w4AHZyZ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,tt0040558,en,Macbeth,A Scottish warlord and his wife murder their way to a pair of crowns.,8.585,/wtQZtfEYR83n1fzBKIC9gBtUSHN.jpg,"[{'id': 1432, 'logo_path': '/8AcaWEWQ8MFUBGlt9WxGGBAMpMG.png', 'name': 'Republic Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1948-10-01,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Entertainment Greatness … That Only Motion Picture Magic Can Bring!,Macbeth,False,7.3,75.0,,
574,12921,False,/y5yCGyPKS0gk5IOne2y1FYuzJQm.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,tt0086373,en,Strange Brew,"Something is rotten at the Elsinore Brewery. Bob and Doug McKenzie (as seen on SCTV) help the orphan Pam regain the brewery founded by her recently-deceased father. But to do so, they must confront the suspicious Brewmeister Smith and two teams of vicious hockey players.",9.058,/rScplcvRHX7o7XK88SFb5mddo8y.jpg,"[{'id': 21, 'logo_path': '/mjofSXiHpG5t6KYmU4l4FrUhT7m.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1983-08-26,0.0,90.0,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Something funny is brewing at Elsinore Castle...,Strange Brew,False,6.4,100.0,,
575,20210,False,/6D05FngDTve4lXanQlw3DZRaag2.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,tt0338077,en,Grind,"Four skaters follow their idol on his summer tour in an attempt to get noticed, get sponsored, and become stars themselves.",5.475,/3ijvfbWQYLaFQ2PaX6hywnMW3Hv.jpg,"[{'id': 185, 'logo_path': None, 'name': 'Pandora Cinema', 'origin_country': ''}, {'id': 3742, 'logo_path': None, 'name': '900 Films', 'origin_country': ''}, {'id': 51768, 'logo_path': None, 'name': 'Asphalt Productions', 'origin_country': ''}, {'id': 5367, 'logo_path': None, 'name': 'Gaylord Films', 'origin_country': ''}, {'id': 975, 'logo_path': None, 'name': 'Gerber Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-08-15,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Live Fast... Play Hard... Die Laughing...,Grind,False,6.0,73.0,,
576,133919,False,/2n1u392UAhtR4SvjCHC8BfLaamn.jpg,,150000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt6725014,sv,Scener ur ett äktenskap,"Johan and Marianne are married and seem to have it all. Their happiness, however, is a façade for a troubled relationship, which becomes even rockier when Johan admits that he's having an affair. Before long, the spouses separate and move towards finalizing their divorce, but they make attempts at reconciling. Even as they pursue other relationships, Johan and Marianne realize that they have a significant bond, but also many issues that hinder that connection.",6.637,/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg,"[{'id': 7445, 'logo_path': None, 'name': 'Cinematograph AB', 'origin_country': 'SE'}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",1974-09-15,0.0,169.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Scenes from a Marriage,False,8.2,133.0,,
577,23655,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,tt0212974,en,Groove,An inside look into one night in the San Francisco underground rave scene.,4.899,/muCr9tOGit6pmsvMMNih0bmYmmC.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-08,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Are you feeling it?,Groove,False,6.1,19.0,,
578,330,False,/2W1MfDpE3bH1hLAiFAUBWe4nBCP.jpg,"{'id': 328, 'name': 'Jurassic Park Collection', 'poster_path': '/qIm2nHXLpBBdMxi8dvfrnDkBUDh.jpg', 'backdrop_path': '/njFixYzIxX8jsn6KMSEtAzi4avi.jpg'}",73000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0119567,en,The Lost World: Jurassic Park,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",0.949,/ahkJNt66Bx2W04BBIHplByVtSaU.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-05-23,618638999.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Something has survived.,The Lost World: Jurassic Park,False,6.5,5497.0,,
579,12703,False,,,10000000.0,"[{'id': 18, 'name': 'Drama'}]",http://www.vincentgallofilms.com/thebrownbunny.html,tt0330099,en,The Brown Bunny,"Bud Clay races motorcycles in the 250cc Formula II class of road racing. After a race in New Hampshire, he has five days to get to his next race in California. During his road trip, he is haunted by memories of the last time he saw Daisy, his true love.",8.843,/f8HomPJlyPGIWgBODNbWQrRgjxW.jpg,"[{'id': 21741, 'logo_path': None, 'name': 'Kinétique Inc.', 'origin_country': ''}, {'id': 23756, 'logo_path': None, 'name': 'Vincent Gallo Films', 'origin_country': 'US'}, {'id': 856, 'logo_path': '/3tfzS2CrX6Ntbu927XzHXEPDA6y.png', 'name': 'Wild Bunch', 'origin_country': 'FR'}, {'id': 95354, 'logo_path': None, 'name': 'Gray Daisy Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-08-27,365734.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"I'm not going to be okay, Bud.",The Brown Bunny,False,5.4,129.0,,
580,30946,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,tt0176426,en,It's the Rage,A rich cross-section of urban USA find their lives changed when their fates collide at gunpoint.,3.5,/ug180c08YBK7kaRi5HGrqmCWNLf.jpg,"[{'id': 23587, 'logo_path': None, 'name': 'Screenland Pictures', 'origin_country': ''}, {'id': 61335, 'logo_path': None, 'name': 'Mutual Films International', 'origin_country': ''}, {'id': 506, 'logo_path': None, 'name': 'Newmarket Capital Group', 'origin_country': 'US'}, {'id': 17559, 'logo_path': None, 'name': 'Scanbox Entertainment', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-11,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,It's the Rage,False,5.2,10.0,,
581,64699,,,,,,,,,,,,,,,,,,,,,,,,,34.0,The resource you requested could not be found.
582,13939,False,/9LOda7UpUUvuROdyReVecHSD4nx.jpg,"{'id': 14377, 'name': 'Death Wish Collection', 'poster_path': '/50cBWql6XEosx6ApJOJiAnqWbvN.jpg', 'backdrop_path': '/3D9PHIymjl9RmXx5zl28VyUMnlj.jpg'}",3000000.0,"[{'id': 28, 'name': 'Action'}]",,tt0071402,en,Death Wish,"After his wife is murdered by street punks, a pacifistic New York City architect becomes a one-man vigilante squad, prowling the streets for would-be muggers after dark.",11.46,/n0MJPBLSCtt7DBYZGFsOfQkZCWt.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1974-07-24,22000000.0,93.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Vigilante, city style -- Judge, Jury, and Executioner",Death Wish,False,7.0,418.0,,
583,879,False,/6X0TfbTLe4NENu8GK3pZWSd7zvv.jpg,,70000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,tt0102057,en,Hook,"The boy who wasn't supposed grow up—Peter Pan—does just that, becoming a soulless corporate lawyer whose workaholism could cost him his wife and kids. During his trip to see Granny Wendy in London, the vengeful Capt. Hook kidnaps Peter's kids and forces Peter to return to Neverland.",18.117,/a6rB1lGXoGms7gWxRfJneQmAjNV.jpg,"[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1991-04-10,300854823.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What if Peter Pan grew up?,Hook,False,6.9,3620.0,,
584,19846,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,tt0120714,en,The Interview,A duel between a suspected murderer and a detective pressed by people who want results. But whose skin is really wanted.,5.319,/38dRcFdb4HJP41TnZ5uMTwslszi.jpg,"[{'id': 94202, 'logo_path': None, 'name': 'Pointblank Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",1998-03-03,0.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two minds... one truth,The Interview,False,7.1,95.0,,
585,9895,False,/eo7H8GhFO4AGfg6w5wXIjUaRyYK.jpg,,20000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,tt0483726,en,Man of the Year,"The irreverent host of a political satire talk show decides to run for president and expose corruption in Washington. His stunt goes further than he expects when he actually wins the election, but a software engineer suspects that a computer glitch is responsible for his surprising victory.",8.428,/sfXvJJ7gSdnrI7bJjB0eIKEJ0oz.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 10210, 'logo_path': None, 'name': 'Morgan Creek Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-10-09,41237648.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Elections are made to be broken.,Man of the Year,False,5.9,255.0,,
586,5393,False,/51ab7uFqZcdclRRegEdryclnVLN.jpg,"{'id': 141084, 'name': ""Happily N'Ever After Collection"", 'poster_path': '/2BrrlkzelaRFNUy23zqv1IKuZdh.jpg', 'backdrop_path': '/fw6YfVOmK0tVtaSUGb3GvLzEmvK.jpg'}",47000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",http://www.happilyneverafterthefilm.com/,tt0308353,en,Happily N'Ever After,"An alliance of evil-doers, led by Frieda, looks to take over Fairy Tale Land. But when Ella realizes her stepmother is out to ruin her storybook existence, she takes a dramatic turn and blossoms into the leader of the resistance effort.",9.103,/MjfHDN5WrV6RBVhCvfdlPpt7gH.jpg,"[{'id': 46875, 'logo_path': None, 'name': 'Nitrogen Studios Canada', 'origin_country': ''}, {'id': 614, 'logo_path': None, 'name': 'Vanguard Films', 'origin_country': ''}, {'id': 1718, 'logo_path': None, 'name': 'Odyssey', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-09-14,38085778.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fairy Tale Endings Aren't What They Used To Be.,Happily N'Ever After,False,4.9,288.0,,
587,12855,False,/oh1lR2T1ycTlMmbxG1Isq4KasZc.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0780486,en,Blue State,"A disgruntled Democrat follows through on a drunken campaign promise to move to Canada if George ""Dubya"" Bush gets re-elected.",4.523,/2urrmnf0Pw2u2F9vfhmpa8giaGL.jpg,"[{'id': 2230, 'logo_path': '/8UHPNZnCf2gfHs9DrSvJMa8t7Ry.png', 'name': 'MGM Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-04-27,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Blue State,False,6.1,28.0,,
588,86182,False,/1t6dwXOlnphNBn36u9cD1mNybrX.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,tt0077304,en,The Cat and the Canary,"A group of potential heirs gather in a forbidding old house to learn which of them will inherit a fortune. Later, they learn that a flesh-rending maniac is loose.",4.962,/nIMcBARAW6wVgdl6SDqMTOl6MsZ.jpg,"[{'id': 15848, 'logo_path': None, 'name': 'Grenadier Films', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1978-11-01,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For God's Sake, Stay in Your Rooms and Lock the Doors!",The Cat and the Canary,False,5.6,24.0,,
589,245268,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,tt0031612,en,The Man from Down Under,An Australian blowhard raises two orphaned children as his own in the years leading up to WWII.,0.959,,"[{'id': 21, 'logo_path': '/mjofSXiHpG5t6KYmU4l4FrUhT7m.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1943-08-04,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,THRILLS!  FUN!  ACTION!,The Man from Down Under,False,6.5,2.0,,
590,47758,False,/c2sKN3BOK8U76zfGYMxOnPdDxQ5.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0026424,en,The Good Fairy,"In 1930s Budapest, naïve orphan Luisa Ginglebuscher becomes an usherette at the local movie house, determined to succeed in her first job by doing good deeds for others and maintaining her purity. Luisa's well-meaning lies get her caught between a lecherous businessman, Konrad, and a decent but confused doctor, Max Sporum. When Luisa convinces Konrad that she's married to Max, Konrad tries everything he can to get rid of the baffled doctor.",4.106,/24NthvKHD7AleSEh5Z0glrQiDri.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-02-18,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Good Fairy,False,6.8,14.0,,
591,13815,False,/c9zuCfJSHRo4KwYZSOFmYW70WAM.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,tt0109842,en,Fresh,"Michael is a 12-year-old drug pusher who lives in a crowded house with his cousins and aunt. His father has become a street bum, but still meets with Fresh on occasion to play chess. Fresh is rather quiet in a crazy world. Fresh's sister is a junkie who sleeps with the dealers that Fresh sells for. As the story progresses Fresh realizes that he doesn't want to sell drugs anymore, he wants revenge.",6.508,/uXRIIUzjDZZdWR2cUzPJ9eAqaHv.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-08-24,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Fresh,False,7.4,99.0,,
592,3870,False,/dgFCDLqfVToyqoGPQyXMiMPGU2e.jpg,,9000000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",,tt0074084,it,Novecento,"Set in Bertolucci's ancestral region of Emilia, the film chronicles the lives of two men during the political turmoils that took place in Italy in the first half on the 20th century.",15.178,/tgsijnZDsO8WotH4DTarSKC5PMS.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 64, 'logo_path': None, 'name': 'Les Productions Artistes Associés', 'origin_country': ''}, {'id': 1521, 'logo_path': None, 'name': 'Artemis Film', 'origin_country': 'DE'}, {'id': 7508, 'logo_path': None, 'name': 'PEA', 'origin_country': 'IT'}, {'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1976-09-01,0.0,317.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,From the cradle to the grave - victims of history and change!,1900,False,7.8,318.0,,
593,16358,False,/s2XJlMBewhRoNEaeFa6zjE4JmSn.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,tt0349416,en,Eulogy,"A black comedy that follows three generations of a family, who come together for the funeral of the patriarch - unveiling a litany of family secrets and covert relationships.",10.118,/sN7Rj7OwBTkgoM0bOKA1JGpShSb.jpg,"[{'id': 738, 'logo_path': None, 'name': 'Myriad Pictures', 'origin_country': 'US'}, {'id': 25918, 'logo_path': None, 'name': 'Eulogy Productions LLC', 'origin_country': ''}, {'id': 25919, 'logo_path': None, 'name': 'Ovation Entertainment', 'origin_country': 'US'}, {'id': 2188, 'logo_path': None, 'name': 'Artisan Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2004-10-15,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy that puts the *fun* back in funeral.,Eulogy,False,6.3,66.0,,
594,58048,False,/A0OwUPb1Jz5PgPgMiDuba46nzUE.jpg,,17000000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0091934,en,Shanghai Surprise,"Glendon Wasey is a fortune hunter looking for a fast track out of China. Gloria Tatlock is a missionary nurse seeking the curing powers of opium for her patients. Fate sets them on a hectic, exotic, and even romantic quest for stolen drugs. But they are up against every thug and smuggler in Shangai.",4.051,/wa787sUDJHO9S8sUZ0qOYfqSUZ1.jpg,"[{'id': 20076, 'logo_path': '/i9qXGJIP9fGN22PP5jXUVENbyHi.png', 'name': 'HandMade Films', 'origin_country': 'GB'}, {'id': 4535, 'logo_path': None, 'name': 'The Vista Organization', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1986-08-29,2315683.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A romantic adventure for the dangerous at heart.,Shanghai Surprise,False,3.8,35.0,,
595,8327,False,/yBl8OEYGWgJYKZPzT5OjLB8FnKJ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,tt0071615,es,La montaña sagrada,"A Mexican master leads a Christ figure and other disciples to a mountain of immortal wise men.  The scandal of the 1973 Cannes Film Festival, writer/director Alejandro Jodorowsky's flood of sacrilegious imagery and existential symbolism in The Holy Mountain is a spiritual quest for enlightenment pitting illusion against truth. The Alchemist (Jodorowsky) assembles together a group of people from all walks of life to represent the planets in the solar system. The occult adept's intention is to put his recruits through strange mystical rites and divest them of their worldly baggage before embarking on a trip to Lotus Island. There they ascend the Holy Mountain to displace the immortal gods who secretly rule the universe.",9.571,/e8Hl9gF4RklmCkwkbpRl9peeimx.jpg,"[{'id': 2437, 'logo_path': None, 'name': 'Producciones Zohar', 'origin_country': ''}, {'id': 100069, 'logo_path': None, 'name': 'ABKCO Films', 'origin_country': ''}]","[{'iso_3166_1': 'MX', 'name': 'Mexico'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1973-05-01,0.0,114.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Holy Mountain,False,7.8,456.0,,
596,8867,False,/jBcPDt5yJWoFeQJlX4m78mw4wHm.jpg,,9000000.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,tt0098141,en,The Punisher,"The avenging angel of Marvel Comics fame comes brilliantly to life in this searing action-adventure thriller! Dolph Lundgren stars as Frank Castle, a veteran cop who loses his entire family to a mafia car bomb. Only his ex-partner believes Castle survived the blast to become THE PUNISHER ... a shadowy, invincible fighter against evil who lives for total revenge on his mob enemies.",13.419,/p7CNykYyLG1mA1OazOtUsLxeWxD.jpg,"[{'id': 1950, 'logo_path': None, 'name': 'New World Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",1989-10-05,0.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If society won't punish the guilty, he will.",The Punisher,False,5.6,297.0,,
