,id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
531,12994,False,/8IgO1J34wYZ01btvSxvTYE71LbL.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.lookforthenines.com/,tt0810988,en,The Nines,"A troubled actor, a television show runner, and an acclaimed videogame designer find their lives intertwining in mysterious and unsettling ways.",10.721,/AkIyPzbxBnR815XNCKH5D9T4RaE.jpg,"[{'id': 2721, 'logo_path': None, 'name': 'Jinks/Cohen Company', 'origin_country': ''}, {'id': 769, 'logo_path': '/j8zjbr6CzgiOj4kdtkTkwjdn0b3.png', 'name': 'Destination Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-21,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Y9u never kn9w when y9ur number is up.,The Nines,False,6.0,257.0,,
532,37368,False,/uobfnW6lfH6jhBa0WSONyJO2uVo.jpg,,0.0,"[{'id': 37, 'name': 'Western'}]",,tt0039402,en,The Fugitive,Anti-Catholic and anti-cleric policies in the Mexican state of Tabasco lead the revolutionary government to persecute the state's last remaining priest.,2.751,/4b3cCNUSSTRw1oXB4AvXk4soFmP.jpg,"[{'id': 6, 'logo_path': '/n53F7K9scQWFXYbrCablqLKqJdp.png', 'name': 'RKO Radio Pictures', 'origin_country': 'US'}, {'id': 1281, 'logo_path': None, 'name': 'Argosy Pictures', 'origin_country': ''}, {'id': 16136, 'logo_path': None, 'name': 'Productora Mex. Desconcida', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",1947-11-03,0.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Fugitive,False,5.9,22.0,,
533,17653,False,/pq4iosyMsqSR3IvWE53XdaesK42.jpg,"{'id': 122945, 'name': 'The Legend Collection', 'poster_path': '/KDZVL3UVBPHpp3STKcZvOhWz25.jpg', 'backdrop_path': None}",0.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,tt0106936,cn,方世玉,"This Hong Kong martial-arts extravaganza tells of evil emperors and true love. The secret Red Lotus Flower Society is committed to the overthrow of the evil Manchu Emperor and his minions. One of his Governors is sent on a mission to retrieve a list of members of that secret society. Meanwhile, Canton kung fu practitioner Fong Sai-Yuk falls in love with the beautiful daughter of a rich merchant.",11.384,/pFqTVNWseJbikSGXEbIKk5ninbo.jpg,"[{'id': 3359, 'logo_path': None, 'name': 'Eastern Productions', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1993-03-04,3956913.0,106.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}]",Released,,The Legend of Fong Sai Yuk,False,6.9,87.0,,
534,15934,False,/HaxU2x4sFvDunHntu3BNSryhia.jpg,,0.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,tt0458522,en,El cantante,"The rise and fall of salsa singer, Héctor Lavoe (1946-1993), as told from the perspective of his wife Puchi, who looks back from 2002.",5.351,/sm4E66pPhJTP8fAdZKOMRDz4BSR.jpg,"[{'id': 35443, 'logo_path': None, 'name': 'R-Caro Productions', 'origin_country': ''}, {'id': 1620, 'logo_path': None, 'name': 'Nuyorican Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-09-12,0.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"Based on the true story of the King of Salsa, Hector Lavoe",El cantante,False,5.3,29.0,,
535,100568,False,/qfku3rUjhcnAzobUbqVt44rtETl.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,tt0139216,en,Floating,"Floating is the story of a young man's struggle to come of age during a violent period of emotional and financial bankruptcy. The film stars Norman Reedus as Van, a son shouldering the responsibility of his embittered father, with no one to nurture him through his own pain. Van's father is so engrossed in his own troubles that he fails to emotionally support his son. As Doug, Chad Lowe provides Van with friendship, but more importantly, with the knowledge that a ""perfect life"" isn't always what it seems. After Van and Doug engage in a crime spree that ends in tragedy, father and son finally come together for the first time to transcend mourning.",1.714,/jLZ4X6mzZtaZu0HtmYt1qFfNJ50.jpg,[],[],1997-02-20,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One tragedy destroyed his life. Another one saved it.,Floating,False,5.0,4.0,,
536,48131,False,/7dE9rCN2NtlqilRCuhuYCKTJjuH.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]",,tt0078259,en,The Shout,"Bored while officiating a cricket match at a psychiatric hospital, Crossley tells Graves (a visitor) the tale of a mysterious stranger (also named Crossley) who invades the lives and house of a local musician and his wife. The stranger claims knowledge of real magic, which he uses to displace his host and dominate his wife. The musician must find a way to combat Crossley and his seemingly implacable powers. Graves doubts Crossley's claim that the story is true, and begins to believe that Crossley is actually one of the patients.",3.008,/bLITKNwcjux5UftI42jpV6ET1Dq.jpg,"[{'id': 364, 'logo_path': None, 'name': 'The Rank Organisation', 'origin_country': ''}, {'id': 14698, 'logo_path': None, 'name': 'Jeremy Thomas Productions', 'origin_country': ''}, {'id': 136102, 'logo_path': None, 'name': 'Recorded Picture Company (RPC)', 'origin_country': ''}, {'id': 11493, 'logo_path': None, 'name': 'National Film Finance Corporation (NFFC)', 'origin_country': ''}, {'id': 464, 'logo_path': None, 'name': 'National Film Trustee Company', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1978-05-22,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A film of intense perversity - the madness of the mind.,The Shout,False,6.2,47.0,,
537,43096,False,/l1iQ1hkFYzKT2GyBIldCuJutYyM.jpg,"{'id': 145494, 'name': 'The Gidget Collection', 'poster_path': '/uYSF7MaVMmBxV4a1X2FFkOvkoZO.jpg', 'backdrop_path': None}",0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0052847,en,Gidget,"Due to an accident while swimming in the sea, Francis meets the surfer Moondoggy. She's fascinated of his sport and starts to hang out with his clique. Although they make fun of her at first, they teach her to surf. Soon she's accepted and given the nickname ""Gidget"". But it's hard work to become more than a friend to Moondoggy.",3.468,/zDqp5gcDSqv93nbfMB8T4f5orRa.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1959-04-09,0.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Watch out Brigitte...here comes Gidget!,Gidget,False,6.5,19.0,,
538,9745,False,/i8H9HbZCN3gViqZwBsPqMeVifeg.jpg,,27000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,tt0141109,en,Jack Frost,"A father, who can't keep his promises, dies in a car accident. One year later, he returns as a snowman, who has the final chance to put things right with his son before he is gone forever.",9.512,/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg,"[{'id': 22351, 'logo_path': None, 'name': 'The Canton Company', 'origin_country': ''}, {'id': 10619, 'logo_path': None, 'name': 'Azoff Entertainment', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-12-10,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Jack Frost is getting a second chance to be the world's coolest dad... if he doesn't melt first.,Jack Frost,False,5.8,702.0,,
539,11906,False,/i8lyb818XNNGaXiL6qHSxVNodKy.jpg,"{'id': 127280, 'name': 'The Three Mothers Collection', 'poster_path': '/8T1ukxvmMBOwnOVg0wm7MMBRBpl.jpg', 'backdrop_path': '/8xCFLABKIDU90t9DAN3JdNAuX4D.jpg'}",0.0,"[{'id': 27, 'name': 'Horror'}]",,tt0076786,it,Suspiria,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,16.609,/5ya8jTbNZTrCFUx9OwpNBjCivXY.jpg,"[{'id': 3570, 'logo_path': None, 'name': 'Seda Spettacoli', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1977-02-01,2884265.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,The only thing more terrifying than the last 12 minutes of this film are the first 80.,Suspiria,False,7.6,1609.0,,
540,20436,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.firstdescentmovie.com/,tt0455475,en,First Descent,"First Descent is a 2005 documentary film about snowboarding and its beginning in the 1980s. The snowboarders featured in this movie (Shawn Farmer, Nick Perata, Terje Haakonsen, Hannah Teter and Shaun White with guest appearances from Travis Rice) represent three generations of snowboarders and the progress this young sport has made over the past two decades. Most of the movie was shot in Alaska.",2.374,/1opj1XLpB4Uq5NTLTb72dACHbuE.jpg,[],[],2005-12-02,739690.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'cs', 'name': 'Český'}]",Released,,First Descent,False,6.3,3.0,,
541,78208,False,/mCTr6YaCvhool90G4CTval0iaiA.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,tt0351770,fr,Son frère,"Thomas has been estranged from his brother Luc for several years, due in part to his difficulties in dealing with Luc's homosexuality. But when Thomas is diagnosed with a rare blood disease, which is difficult to treat and impossible to cure, he decides he wants to bring Luc back into his life. The brothers soon become inseparable, and their new relationship begins to alienate their significant others.",3.382,/pTBeS1PLFSRavsg3wMsYDLxxBHU.jpg,"[{'id': 76893, 'logo_path': None, 'name': 'Conseil Général de Loire-Atlantique', 'origin_country': ''}, {'id': 57485, 'logo_path': None, 'name': 'Azor Films', 'origin_country': ''}, {'id': 1158, 'logo_path': None, 'name': 'Love Streams Productions', 'origin_country': ''}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2003-05-15,0.0,92.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,His Brother,False,6.3,9.0,,
542,16635,False,/ahvmCVwl1kjGqneVm4HLMW0vQTd.jpg,,12000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,tt0349260,en,Country of My Skull,An American reporter and an Afrikaans poet meet and fall in love while covering South Africa's Truth and Reconciliation Commission hearings.,6.792,/bkuOhlmJJnq6sZfY9WRKQVKRnnJ.jpg,"[{'id': 3200, 'logo_path': None, 'name': 'Chartoff Productions', 'origin_country': 'US'}, {'id': 3201, 'logo_path': None, 'name': 'Merlin Films', 'origin_country': 'IE'}, {'id': 58, 'logo_path': '/voYCwlBHJQANtjvm5MNIkCF1dDH.png', 'name': 'Sony Pictures Classics', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/u3YB3GujS0tct5BVTsMJLWVyllg.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'ZA', 'name': 'South Africa'}]",2004-05-04,163536.0,103.0,"[{'iso_639_1': 'af', 'name': 'Afrikaans'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"A South African Story of Truth, Love and Reconcilliation",Country of My Skull,False,6.8,23.0,,
543,35073,False,/w1l9wJy7wmyKRDpP89A1fMu3XKm.jpg,,210000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0045546,en,"The Beast from 20,000 Fathoms","An atomic bomb test in the Arctic Circle unfreezes a hibernating fictional dinosaur, a Rhedosaurus, that begins to wreak havoc in New York City.",7.78,/x1UCKVmiB5ZlmyxPs410q15EFeg.jpg,"[{'id': 19558, 'logo_path': None, 'name': 'Jack Dietz Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1953-06-13,5000000.0,80.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It's alive !,"The Beast from 20,000 Fathoms",False,6.6,85.0,,
544,10913,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt0342272,en,Dear Wendy,"In a blue-collar American town, a group of teens bands together to form the Dandies, a gang of gunslingers led by Dick Dandelion. Following a code of strict pacifism at odds with the fact that they all carry guns, the group eventually lets in Sebastian, the grandson of Dick's childhood nanny, Clarabelle, who fears the other gangs in the area. Dick and company try to protect Clarabelle, but events transpire that push the gang past posturing.",7.37,/2IF19Tcx5D9d8iUWa0PxFhO6MYZ.jpg,"[{'id': 76, 'logo_path': None, 'name': 'Zentropa Entertainments', 'origin_country': 'DK'}, {'id': 43271, 'logo_path': None, 'name': 'Lucky Punch', 'origin_country': ''}, {'id': 155, 'logo_path': '/cDY49SOQwJixJSMun9Haerx8dAQ.png', 'name': 'Nimbus Film', 'origin_country': 'DK'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2005-02-04,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One shot is all it takes,Dear Wendy,False,5.7,77.0,,
545,8328,False,/kmZtE8tMbEoDyD37fE3RvaDRaRY.jpg,"{'id': 86092, 'name': 'Step Up Collection', 'poster_path': '/f4KxUp5IL5sgoDzFUL9GoUfy01C.jpg', 'backdrop_path': '/3jr0rQcsWyfqBlmzE0h0igjJohS.jpg'}",23000000.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt1023481,en,Step Up 2: The Streets,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",15.427,/wGCRkvgoVRML29w2XWOdRbMJh5Q.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 491, 'logo_path': '/rUp0lLKa1pr4UsPm8fgzmnNGxtq.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 2378, 'logo_path': '/5xDJwLbyyt8IXuRAsR7kVibLDYF.png', 'name': 'Offspring Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-14,150816700.0,98.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,It's not where you're from. It's where you're at.,Step Up 2: The Streets,False,6.6,1635.0,,
546,55730,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,tt0104954,en,My New Gun,"Debbie and Gerald's lives drastically change after they get a gun. Their mysterious neighbor, Skippy, becomes an important and transforming figure in their lives.",2.41,/otj5KPxlmEMhAobjR9ozaziTeOL.jpg,"[{'id': 1930, 'logo_path': None, 'name': 'IRS Media', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-10-26,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A comedy about the American dream.,My New Gun,False,6.0,3.0,,
547,11657,False,/jp3WkHR9BvfQqgBLUJlHlkOd9rg.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,tt0065531,fr,Le Cercle rouge,"When French criminal Corey gets released from prison, he resolves to never return. He is quickly pulled back into the underworld, however, after a chance encounter with escaped murderer Vogel. Along with former policeman and current alcoholic Jansen, they plot an intricate jewel heist. All the while, quirky Police Commissioner Mattei, who was the one to lose custody of Vogel, is determined to find him.",7.95,/3X1EqovVKNpHoYHAhPznWDwQmqB.jpg,"[{'id': 8930, 'logo_path': None, 'name': 'Euro International Film', 'origin_country': 'IT'}, {'id': 1398, 'logo_path': None, 'name': 'Les Films Corona', 'origin_country': 'FR'}, {'id': 11398, 'logo_path': None, 'name': 'Selenia Cinematografica', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1970-10-19,0.0,140.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,No place to hide . . . nowhere to run . . .,Le Cercle Rouge,False,7.6,307.0,,
548,9586,False,/sx8p1AUrsR60IiMsn6sWhYGPk3s.jpg,,47000000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,tt0099165,en,The Bonfire of the Vanities,"After his mistress runs over a young teen, a Wall Street hotshot sees his life unravel in the spotlight, and attracting the interest of a down and out reporter.",8.302,/8pUZknlAD3hZlw69EaAgqBD2Dxc.jpg,"[{'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-12-21,15691192.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Take one Wall Street tycoon, his Fifth Avenue mistress, a reporter hungry for fame, and make the wrong turn in The Bronx...then sit back and watch the sparks fly.",The Bonfire of the Vanities,False,5.6,274.0,,
549,28667,False,/lAcbmXbJlGL2YcSY1k6uTm1X5Sg.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",,tt0058155,en,The Gorgon,"In the early 20th century a village experienced a series of inexplicable murders. All the victims were young men who had been turned to stone. The perpetrator of these deaths was a being so repulsive that she transformed the onlooker using the power of her deadly stare. Much of the time the creature took the form of a beautiful and seductive woman, but during periods of the full moon she becomes a living horror, vicious and deadly. A professor has come to investigate the deaths, bringing with him his beautiful assistant whose knowledge of the Gorgon is more intimate than anyone would ever realise.",7.423,/yk0hJB3hy3o6cAzv5tjcPoKQd9p.jpg,"[{'id': 1314, 'logo_path': '/gQBluDqe6dc2ZdzfJbabEHoSGoG.png', 'name': 'Hammer Film Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1964-10-18,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A venture into the deepest, starkest realms of the supernatural...",The Gorgon,False,6.3,75.0,,
550,15401,False,/9IiXU6ekQONqqikCtrju1KQzbKE.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,tt0037576,en,Captain Kidd,"This unhistorical account of pirate Captain Kidd revolves around treasure and treachery. In 1699, William Kidd, presenting himself as an honest shipmaster, dupes King William III into backing his mission to fight pirates, with a crew of condemned pirates and the promise of pardon.",4.894,/kQg1K5dics5W7eQe1D8GKaj6hfA.jpg,"[{'id': 18581, 'logo_path': None, 'name': 'Captain Kidd Productions Inc.', 'origin_country': ''}, {'id': 5426, 'logo_path': None, 'name': 'Benedict Bogeaus Production', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1945-11-22,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Swashbuckling Adventure of the PRINCE of PIRATES!,Captain Kidd,False,6.5,12.0,,
551,1249,False,/grBVNhFI7iNB54eFfXVzbYfDSQk.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",http://www.hollywoodlandmovie.com/,tt0427969,en,Hollywoodland,"The complicated life and controversial suicide of George Reeves is investigated by a fictional private detective who finds that there are reasons to suspect that Reeves may not have killed himself after all. The detective also finds that there is a little of George Reeves in himself, and maybe, each of us.",9.022,/fhLRUXpVGBsDL2dMWkOwuPNzlrq.jpg,"[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-31,16803753.0,126.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Living in Hollywood can make you famous. Dying in Hollywood can make you a legend.,Hollywoodland,False,6.2,220.0,,
552,35343,False,/p9yCAu7jY1PZgs0CLIup7luJDOX.jpg,"{'id': 63170, 'name': 'Jönsson Gang', 'poster_path': '/dqYiTY0ctZEsckX8sfF2x3lekFV.jpg', 'backdrop_path': '/jL9sAZ1p5EQuMKhFqJpgbdntefw.jpg'}",0.0,"[{'id': 35, 'name': 'Comedy'}]",,tt0083276,sv,Varning för Jönssonligan,"The movie begins with the Jönsson gang making a minor burglary. It goes wrong and the gang leader, Sickan, gets caught. After he has spent 10 months in jail, Vanheden and Rocky come to welcome him when he's released. But he doesn't take notice of them, and he's picked up by the mysterious banker Wall-Enberg Jr. instead. He wants Sickan to perform a burglary in Switzerland, in order to retrieve the famous Bedford Diamonds. Sickan does this but is fooled by Wall-Enberg and nearly gets caught. When he returns to Sweden and re-unites with his old gang members, he's set on revenge, both physically and psychologically...",5.174,/kk21y4awpolYdnYWypL8MdrqAzo.jpg,"[{'id': 6181, 'logo_path': '/wLSdapPKqkBgrRVOKcUx83hCR3Y.png', 'name': 'Svensk Filmindustri', 'origin_country': 'SE'}, {'id': 235, 'logo_path': '/obOynoztBEhDNfHsDXBqOuQLAZk.png', 'name': 'Nordisk Film', 'origin_country': 'DK'}, {'id': 10626, 'logo_path': None, 'name': 'Papphammar Produktion', 'origin_country': 'SE'}, {'id': 3899, 'logo_path': None, 'name': 'Nordisk Tonefilm', 'origin_country': 'SE'}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}, {'iso_3166_1': 'SE', 'name': 'Sweden'}]",1981-12-04,0.0,89.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Varning för Jönssonligan,False,6.2,33.0,,
553,14671,False,/cdC5UfkTs8kqaSefl6omdaFZtZO.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,tt0094072,en,Summer School,"A high-school gym teacher has big plans for the summer, but is forced to cancel them to teach a ""bonehead"" English class for misfit goof-off students. Fortunately, his unconventional brand of teaching fun field trips begins to connect with them, and even inspires ardor in some.",11.887,/so4bPuuucCxFjuYKnHuYWIXLqfJ.jpg,"[{'id': 4, 'logo_path': '/fycMZt242LVjagMByZOLUGbCvv3.png', 'name': 'Paramount', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-07-22,35114428.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"At Ocean Front High, what do they call a guy who cuts classes, hates homework, and lives for summer vacations? Teacher.",Summer School,False,6.3,128.0,,
554,72881,False,,,4000000.0,"[{'id': 18, 'name': 'Drama'}]",,tt0065874,en,I Walk the Line,"Tawes is the sheriff in a godforsaken little hole somewhere in Tennessee. A man of strong moral fibre he is always quick to judge others and follows the law zealously. Then he meets Alma, a young beautiful girl who turns his world upside down. Unable to ignore his feelings he starts having an affair with her. But in small town nothing is secret for long",3.878,/slwnnOlNcCpgUEQHZXx6FYDYkRJ.jpg,"[{'id': 80237, 'logo_path': None, 'name': 'Atticus', 'origin_country': ''}, {'id': 3811, 'logo_path': None, 'name': 'John Frankenheimer Productions Inc.', 'origin_country': ''}, {'id': 35067, 'logo_path': None, 'name': 'Edward Lewis Productions', 'origin_country': ''}, {'id': 59221, 'logo_path': None, 'name': 'Halcyon Productions', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1970-11-18,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sheriff Tawes walks the line between duty and desire, between law and violence, between honor and shame",I Walk the Line,False,5.7,19.0,,
555,18311,False,/oxfN2hOLhMPCuDdG68f3wAV7uIu.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.kino.com/daysofbeingwild/,tt0101258,cn,阿飛正傳,"Yuddy, a Hong Kong playboy known for breaking girls' hearts, tries to find solace and the truth after discovering the woman who raised him isn't his mother.",14.858,/w6ahhJ2AaykZyzUBx79Wgwjqc3f.jpg,"[{'id': 5552, 'logo_path': '/wdtjT9x5OG7nLusPctACI3i7Im2.png', 'name': 'Media Asia Films', 'origin_country': ''}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1990-12-15,141864.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'tl', 'name': ''}]",Released,,Days of Being Wild,False,7.3,193.0,,
556,18451,False,/l8g9VAYVZ0LcvbNk0nZ3iLRnVXz.jpg,,1300000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","http://www.multicom.tv/library/Whole_Wide_World,_The",tt0118163,en,The Whole Wide World,"The Whole Wide World tells the story of Novalyne Price, an attractive feisty West Texas schoolteacher and her bittersweet, romantic and turbulent relationship with Robert E. Howard, the great pulp fiction writer of the 1930s.",4.27,/ajMk4ueXcOCbxwJjJecltiGhYrn.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-08,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Whole Wide World,False,6.5,24.0,,
